42	92	96	16	4	84	90	30	126	34	84	120	4	116	332	30	108	94	14	104	200	254	326	16	58	102	88	140	248	156	12	2	112	70	78	198	212	20	30	182	18	40	38	50	74	18	88	192	6	60	288	302	202	106	72	234	60	46	148	96	150	286	314	380	410	340	278	316	330	212	34	92	242	20	116	36	60	84	48	90	116	182	130	24	106	98	98	42	158	90	42	192	276	206	46	166	6	110	216	52	52	8	130	138	260	134	112	30	22	108	256	258	118	86	78	8	186	26	40	148	110	42	86	222	206	78	54	236	170	396	270	306	258	358	388	286	242	54	130	40	192	302	390	598	718	568	446	290	244	384	20	190	420	488	268	370	454	400	450	460	412	514	578	642	720	558	438	590	516	456	448	412	434	370	318	392	326	394	220	414	256	306	404	584	482	352	338	532	564	584	784	774	484	484	350	442	356	608	566	704	670	544	354	266	140	348	372	226	344	496	556	430	568	596	494	550	658	558	668	616	702	560	722	772	650	772	774	756	534	436	530	572	696	630	626	678	712	776	756	768	808	802	628	598	672	762	662	612	676	590	510	720	782	714	792	700	868	838	790	672	794	894	884	808	928	752	874	948	816	1046	944	886	972	1004	872	938	840	784	844	804	656	786	604	520	744	986	1056	1024	952	1000	972	950	866	898	820	918	1070	1006	1072	1056	996	1042	1160	1134	840	1110	1152	970	960	982	946	914	1022	1010	1100	1126	1182	1480	1314	1334	1240	1312	1298	1608	1402	1608	1494	1422	1248	1280	1244	1278	1288	1182	1024	1252	1292	1116	1100	1114	1362	1414	1350	1452	1374	1464	1322	1402	1390	1280	1250	1324	1380	1404	1514	1348	1168	1224	1350	1572	1732	1538	1632	1556	1462	1664	1592	1580	1570	1654	1648	1690	1608	1654	1522	1490	1360	1498	1646	1466	1468	1548	1632	1602	1476	1562	1762	1674	1574	1516	1616	1584	1706	1682	1576	1490	1558	1716	1710	1662	1808	1768	1740	1750	1686	1782	1940	1864	1988	2076	2066	2064	1934	2098	2112	1990	1880	1832	1894	1876	1894	2006	2002	2020	2042	2054	1948	1928	1994	2112	1996	2034	1804	1990	1942	1976	1922	1912	2306	2130	2154	2204	2246	2290	2228	2150	2100	2194	2288	2146	2164	2204	2242	2424	2284	2388	2246	2312	2272	2352	2316	2392	2336	2388	2382	2370	2290	2314	2442	2386	2324	2504	2492	2302	2312	2432	2480	2510	2520	2540	2550	2546	2720	2678	2662	2558	2526	2556	2552	2622	2794	2726	2628	2722	2746	2816	2776	2754	2736	2522	2686	2584	2714	2726	2702	2664	2778	2812	2800	2820	2924	2992	2996	2970	2906	2940	2920	2762	2824	2926	2988	3036	3074	3174	3194	3074	3120	2994	3126	3148	3276	3128	3156	3206	3118	3020	3068	3172	3154	3336	3404	3358	3178	3236	3166	3214	3276	3250	3338	3328	3310	3320	3196	3212	3282	3404	3452	3424	3522	3484	3518	3566	3570	3604	3562	3510	3528	3564	3576	3560	3570	3582	3562	3504	3502	3522	3502	3588	3514	3522	3566	3614	3642	3616	3666	3666	3658	3730	3736	3760	3724	3704	3708	3762	3748	3772	3784	3738	3844	3826	3890	3868	3806	3826	3756	3754	3830	3762	3806	3876	3858	3886	3876	3898	3912	3944	3922	3956	3934	3942	3966	3948	3946	3950	3944	3894	3952	3920	3920	3856	3856	3884	3872	3904	3972	4012	4006	3940	3950	3928	3918	3902	3906	3936	3960	3948	3938	3964	3978	3978	3992	3996	4034	4042	4038	4032	3986	3996	4000	4028	4042	4044	4090	4094	4062	4008	3960	4052	4012	4016	4068	4084	4064	4062	4046	4046	4070	4042	4024	4034	4020	4016	4036	4056	4038	4048	4036	4042	4050	4066	4072	4070	4064	4044	4036	4066	4054	4074	4072	4044	4016	3998	4010	4024	4032	4034	4042	4050	4028	4006	4004	4014	4028	4016	4006	4008	4006	4016	4018	4030	4044	4016	4012	3998	4006	4016	4024	4010	4010	3990	3970	3982	3980	3982	3996	3988	3966	3964	3972	3968	3968	3968	3972	3976	3978	3980	3966	3972	3972	3976	3968	3962	3956	3970	3972	3978	3984	3982	3984	3992	3986	3970	3962	3966	3968	3964	3964	3968	3960	3968	3966	3958	3952	3958	3956	3956	3960	3964	3954	3946	3942	3938	3944	3940	3938	3938	3942	3936	3940	3946	3948	3946	3950	3954	3956	3956	3950	3952	3950	3948	3950	3950	3948	3950	3946	3944	3948	3942	3938	3944	3942	3946	3944	3946	3948	3948	3942	3942	3946	3944	3944	3946	3946	3948	3944	3944	3946	3944	3944	3944	3944	3944	3944	3940	3940	3942	3942	3942	3942	3940	3940	3940	3940	3940	3940	3942	3942	3940	3944	3944	3944	3944	3944	3944	3942	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	3940	
